"file_path","dance","start_frame","start_grid_cell","start_x","start_y","end_frame","end_x","end_y","type","path_type","clearness","angle","_datetime","_run_time","_lon","_lat","st_astext"
"nap-mag12552202/2022-6-28/Record_2022-6-28_12-39-15_csi0.mp4",7,30133,"C2",486,478,30191,511,468,"linear","linear","clear",77,"2022-06-28 12:47:37.216667","0.9667","-0.691888149926225","46.15116223477164","POINT(-0.691888149926225 46.15116223477164)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_12-39-15_csi0.mp4",7,30320,"C2",478,483,30355,490,476,"linear","linear","clear",66,"2022-06-28 12:47:40.333333","0.5833","-0.6902615382092344","46.15205532489615","POINT(-0.690261538209234 46.15205532489615)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_12-39-15_csi0.mp4",7,30457,"C2",479,468,30550,513,457,"linear","linear","clear",66,"2022-06-28 12:47:42.616667","1.5500","-0.6923238185480262","46.148981375255175","POINT(-0.692323818548026 46.148981375255175)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_12-39-15_csi0.mp4",7,30638,"C2",475,460,30709,492,444,"linear","linear","clear",73,"2022-06-28 12:47:45.633333","1.1833","-0.692181919605651","46.15038897044616","POINT(-0.692181919605651 46.15038897044616)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",0,30003,"B4",951,325,30273,926,338,"linear","linear","clear",240,"2022-06-28 11:57:33.05","4.5000","-0.6890196830553591","46.16969503631953","POINT(-0.689019683055359 46.16969503631953)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",0,30536,"B4",947,330,30760,941,349,"linear","linear","clear",202,"2022-06-28 11:57:41.933333","3.7333","-0.700365037917925","46.164366877451656","POINT(-0.700365037917925 46.164366877451656)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",0,31395,"B4",805,335,31617,789,347,"linear","linear","clear",244,"2022-06-28 11:57:56.25","3.7000","-0.6873912291392116","46.16683872336419","POINT(-0.687391229139212 46.16683872336419)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",0,32168,"C3",663,406,32404,647,424,"linear","linear","clear",231,"2022-06-28 11:58:09.133333","3.9333","-0.6917840746968519","46.167572474857074","POINT(-0.691784074696852 46.167572474857074)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",0,33112,"C2",410,398,33350,389,406,"linear","linear","clear",236,"2022-06-28 11:58:24.866667","3.9667","-0.6900680449142051","46.16780469065897","POINT(-0.690068044914205 46.16780469065897)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",5,20314,"B2",468,636,20487,447,673,"linear","linear","clear",198,"2022-06-28 11:54:51.566667","2.8833","-0.6987571883794802","46.16142050964261","POINT(-0.69875718837948 46.16142050964261)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",5,20729,"B2",393,648,20868,341,684,"linear","linear","clear",206,"2022-06-28 11:54:58.483333","2.3167","-0.695564454856277","46.160648434966404","POINT(-0.695564454856277 46.160648434966404)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",5,20972,"B2",384,640,21143,362,681,"linear","linear","clear",201,"2022-06-28 11:55:02.533333","2.8500","-0.6980801199138403","46.161680487595234","POINT(-0.69808011991384 46.161680487595234)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",5,21289,"B2",391,618,21465,348,645,"linear","linear","clear",233,"2022-06-28 11:55:07.816667","2.9333","-0.6908248286997242","46.16412145768364","POINT(-0.690824828699724 46.16412145768364)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",4,18267,"B2",430,644,18478,389,654,"linear","linear","clear",192,"2022-06-28 11:54:17.45","3.5167","-0.702425987022301","46.162003274536495","POINT(-0.702425987022301 46.162003274536495)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",4,18579,"B2",423,635,18821,380,659,"linear","linear","clear",245,"2022-06-28 11:54:22.65","4.0333","-0.6872444841036676","46.16800381307552","POINT(-0.687244484103668 46.16800381307552)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-29-12_csi0.mp4",14,28060,"C4",853,444,28141,841,461,"linear","linear","clear",219,"2022-06-28 11:36:59.666667","1.3500","-0.6920048769853642","46.158159395164155","POINT(-0.692004876985364 46.158159395164155)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-29-12_csi0.mp4",14,28313,"C4",855,456,28392,863,464,"linear","linear","clear",169,"2022-06-28 11:37:03.883333","1.3167","-0.6954760383623346","46.15502471207322","POINT(-0.695476038362335 46.15502471207322)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-29-12_csi0.mp4",14,28569,"C4",849,442,28662,840,458,"linear","linear","clear",215,"2022-06-28 11:37:08.15","1.5500","-0.6929294903091157","46.15861201395938","POINT(-0.692929490309116 46.15861201395938)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-29-12_csi0.mp4",14,28848,"C4",839,447,28955,849,471,"linear","linear","clear",180,"2022-06-28 11:37:12.8","1.7833","-0.6971740957464746","46.156548356973424","POINT(-0.697174095746475 46.156548356973424)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-29-12_csi0.mp4",14,29203,"C4",842,444,29290,830,454,"linear","linear","clear",225,"2022-06-28 11:37:18.716667","1.4500","-0.6915258912344706","46.158691102651254","POINT(-0.691525891234471 46.158691102651254)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-29-12_csi0.mp4",15,15107,"D1",231,604,15234,213,622,"linear","linear","clear",213,"2022-06-28 11:33:23.783333","2.1167","-0.6948440566591476","46.16013830024939","POINT(-0.694844056659148 46.16013830024939)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",1,9441,"C2",507,501,9683,497,539,"linear","linear","clear",202,"2022-06-28 11:51:50.35","4.0333","-0.7018370386111878","46.16490324788137","POINT(-0.701837038611188 46.16490324788137)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",1,9853,"C2",480,509,10074,455,545,"linear","linear","clear",220,"2022-06-28 11:51:57.216667","3.6833","-0.6956829908568971","46.16596689459971","POINT(-0.695682990856897 46.16596689459971)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",1,10353,"C2",413,516,10591,388,531,"linear","linear","clear",225,"2022-06-28 11:52:05.55","3.9667","-0.6945410299067134","46.16728449324373","POINT(-0.694541029906713 46.16728449324373)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",1,10775,"C2",443,491,11012,414,528,"linear","linear","clear",226,"2022-06-28 11:52:12.583333","3.9500","-0.6941806802767128","46.167288593839544","POINT(-0.694180680276713 46.167288593839544)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",1,11164,"C2",478,521,11420,459,578,"linear","linear","clear",220,"2022-06-28 11:52:19.066667","4.2667","-0.6967412212843759","46.16788178591274","POINT(-0.696741221284376 46.16788178591274)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",1,11578,"C2",453,513,11851,423,546,"linear","linear","clear",215,"2022-06-28 11:52:25.966667","4.5500","-0.6990894592828149","46.16825030417529","POINT(-0.699089459282815 46.16825030417529)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",2,19111,"C2",331,488,19315,322,527,"linear","linear","clear",206,"2022-06-28 11:54:31.516667","3.4000","-0.6986201943974613","46.163795675187174","POINT(-0.698620194397461 46.163795675187174)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",2,19470,"C2",326,469,19708,288,494,"linear","linear","clear",225,"2022-06-28 11:54:37.5","3.9667","-0.694204145069216","46.167349422303545","POINT(-0.694204145069216 46.167349422303545)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",2,20403,"C2",267,494,20614,242,533,"linear","linear","clear",243,"2022-06-28 11:54:53.05","3.5167","-0.6880899406534523","46.1662324652699","POINT(-0.688089940653452 46.1662324652699)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",2,20892,"C2",241,554,21119,235,590,"linear","linear","clear",207,"2022-06-28 11:55:01.2","3.7833","-0.6994212728914673","46.16503473829912","POINT(-0.699421272891467 46.16503473829912)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",3,9670,"D3",607,622,9803,590,635,"linear","linear","clear",242,"2022-06-28 11:51:54.166667","2.2167","-0.6888242292982438","46.1616869815815","POINT(-0.688824229298244 46.1616869815815)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",3,9903,"D3",633,623,10072,600,642,"linear","linear","clear",233,"2022-06-28 11:51:58.05","2.8167","-0.6910000305784783","46.16369710685936","POINT(-0.691000030578478 46.16369710685936)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",3,10264,"D3",671,599,10447,627,633,"linear","linear","clear",234,"2022-06-28 11:52:04.066667","3.0500","-0.690897427201405","46.164532210116434","POINT(-0.690897427201405 46.164532210116434)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",3,10582,"D3",657,603,10751,621,628,"linear","linear","clear",236,"2022-06-28 11:52:09.366667","2.8167","-0.690259856920457","46.16375571468406","POINT(-0.690259856920457 46.16375571468406)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",3,10872,"D3",668,624,11014,636,641,"linear","linear","clear",246,"2022-06-28 11:52:14.2","2.3667","-0.687978147326239","46.162178360250024","POINT(-0.687978147326239 46.162178360250024)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",3,11320,"D3",652,598,11458,606,628,"linear","linear","clear",249,"2022-06-28 11:52:21.666667","2.3000","-0.6874033829521294","46.161897507960234","POINT(-0.687403382952129 46.161897507960234)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",3,11528,"D3",645,617,11701,600,650,"linear","linear","clear",210,"2022-06-28 11:52:25.133333","2.8833","-0.6965149174978768","46.16257367992744","POINT(-0.696514917497877 46.16257367992744)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",3,11865,"D3",634,593,12028,599,611,"linear","linear","clear",268,"2022-06-28 11:52:30.75","2.7167","-0.6827890688527857","46.16240292036729","POINT(-0.682789068852786 46.16240292036729)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",3,12093,"D3",632,611,12239,586,635,"linear","linear","clear",241,"2022-06-28 11:52:34.55","2.4333","-0.6890196830553591","46.162443871982674","POINT(-0.689019683055359 46.162443871982674)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",3,12649,"D3",619,611,12791,602,642,"linear","linear","clear",227,"2022-06-28 11:52:43.816667","2.3667","-0.691910706735195","46.16196326963257","POINT(-0.691910706735195 46.16196326963257)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",3,13151,"D2",458,672,13230,452,692,"linear","linear","clear",220,"2022-06-28 11:52:52.183333","1.3167","-0.6914044043357562","46.158223236432676","POINT(-0.691404404335756 46.158223236432676)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",3,13448,"D2",476,693,13548,433,705,"linear","linear","clear",255,"2022-06-28 11:52:57.133333","1.6667","-0.6869838387790347","46.15958020117747","POINT(-0.686983838779035 46.15958020117747)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",3,13935,"D2",437,613,14092,388,644,"linear","linear","clear",232,"2022-06-28 11:53:05.25","2.6167","-0.6910876373814285","46.162978512671984","POINT(-0.691087637381428 46.162978512671984)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",4,19081,"B2",376,640,19225,387,680,"linear","linear","clear",187,"2022-06-28 11:54:31.016667","2.4000","-0.6986974623828336","46.158973505810856","POINT(-0.698697462382834 46.158973505810856)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",4,19355,"B2",398,628,19514,371,667,"linear","linear","clear",199,"2022-06-28 11:54:35.583333","2.6500","-0.6978024239394709","46.16092645408512","POINT(-0.697802423939471 46.16092645408512)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",4,19670,"B2",387,635,19825,369,656,"linear","linear","clear",202,"2022-06-28 11:54:40.833333","2.5833","-0.6970464193516236","46.161044877586924","POINT(-0.697046419351624 46.161044877586924)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",4,20423,"B2",381,593,20520,344,608,"linear","linear","clear",246,"2022-06-28 11:54:53.383333","1.6167","-0.6881657580640336","46.159551887006444","POINT(-0.688165758064034 46.159551887006444)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",4,20653,"B2",374,597,20730,356,598,"linear","linear","clear",223,"2022-06-28 11:54:57.216667","1.2833","-0.6909122470340325","46.15820787997621","POINT(-0.690912247034032 46.15820787997621)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",4,21319,"B2",470,621,21431,436,640,"linear","linear","clear",235,"2022-06-28 11:55:08.316667","1.8667","-0.6898411500162634","46.16043072232145","POINT(-0.689841150016263 46.16043072232145)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",4,21881,"B3",764,683,21983,750,710,"linear","linear","clear",211,"2022-06-28 11:55:17.683333","1.7000","-0.6931810612024564","46.159122947612964","POINT(-0.693181061202456 46.159122947612964)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",4,22163,"B3",728,627,22298,690,642,"linear","linear","clear",222,"2022-06-28 11:55:22.383333","2.2500","-0.6925324340441793","46.16141846683953","POINT(-0.692532434044179 46.16141846683953)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",6,9676,"B3",609,622,9809,591,638,"linear","linear","clear",235,"2022-06-28 11:51:54.266667","2.2167","-0.6901903219356281","46.16164553057946","POINT(-0.690190321935628 46.16164553057946)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",6,9905,"B3",629,632,10055,597,647,"linear","linear","clear",222,"2022-06-28 11:51:58.083333","2.5000","-0.6931295065041742","46.16219981886415","POINT(-0.693129506504174 46.16219981886415)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",6,10275,"B3",669,608,10446,629,634,"linear","linear","clear",231,"2022-06-28 11:52:04.25","2.8500","-0.6915198206564285","46.163758287294286","POINT(-0.691519820656428 46.163758287294286)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",6,10587,"B3",656,608,10743,617,632,"linear","linear","clear",229,"2022-06-28 11:52:09.45","2.6000","-0.6917492795390862","46.16282926390946","POINT(-0.691749279539086 46.16282926390946)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",6,10868,"B3",662,618,11013,637,644,"linear","linear","clear",238,"2022-06-28 11:52:14.133333","2.4167","-0.6896586669213531","46.16237826467217","POINT(-0.689658666921353 46.16237826467217)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",6,11330,"B3",649,597,11455,605,633,"linear","linear","clear",235,"2022-06-28 11:52:21.833333","2.0833","-0.6901185854886436","46.16117132940171","POINT(-0.690118585488644 46.16117132940171)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",6,11531,"B3",634,626,11705,605,649,"linear","linear","clear",204,"2022-06-28 11:52:25.183333","2.9000","-0.697832219833423","46.162032003851614","POINT(-0.697832219833423 46.162032003851614)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",6,11862,"B3",635,594,12017,594,615,"linear","linear","clear",265,"2022-06-28 11:52:30.7","2.5833","-0.6837167118951875","46.16218231354316","POINT(-0.683716711895188 46.16218231354316)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",6,12094,"B3",629,617,12235,585,637,"linear","linear","clear",234,"2022-06-28 11:52:34.566667","2.3500","-0.6904650085988406","46.1620855532029","POINT(-0.690465008598841 46.1620855532029)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",6,12386,"B3",598,583,12518,572,601,"linear","linear","clear",237,"2022-06-28 11:52:39.433333","2.2000","-0.689794579680462","46.16160638586617","POINT(-0.689794579680462 46.16160638586617)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",6,12646,"B3",621,616,12786,595,642,"linear","linear","clear",225,"2022-06-28 11:52:43.766667","2.3333","-0.692267210004522","46.16177581991568","POINT(-0.692267210004522 46.16177581991568)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",6,13146,"B2",465,669,13240,459,691,"linear","linear","clear",224,"2022-06-28 11:52:52.1","1.5667","-0.6913324362455573","46.15916284848297","POINT(-0.691332436245557 46.15916284848297)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",6,13452,"B2",471,694,13551,432,703,"linear","linear","clear",261,"2022-06-28 11:52:57.2","1.6500","-0.6861680623013572","46.15935050172448","POINT(-0.686168062301357 46.15935050172448)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-49-13_csi0.mp4",6,13921,"B2",439,613,14102,391,640,"linear","linear","clear",217,"2022-06-28 11:53:05.016667","3.0167","-0.695218049536214","46.163579447455675","POINT(-0.695218049536214 46.163579447455675)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-29-12_csi0.mp4",16,22439,"D2",273,570,22655,237,605,"linear","linear","clear",215,"2022-06-28 11:35:25.983333","3.6000","-0.6983824239940662","46.16473276037702","POINT(-0.698382423994066 46.16473276037702)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-29-12_csi0.mp4",16,22741,"D2",273,564,22951,253,599,"linear","linear","clear",208,"2022-06-28 11:35:31.016667","3.5000","-0.6999005160284049","46.163582621405844","POINT(-0.699900516028405 46.163582621405844)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-29-12_csi0.mp4",16,23048,"D2",281,570,23266,243,601,"linear","linear","clear",211,"2022-06-28 11:35:36.133333","3.6333","-0.6995430494037467","46.1643482896566","POINT(-0.699543049403747 46.1643482896566)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-29-12_csi0.mp4",16,23360,"D2",268,573,23597,251,623,"linear","linear","clear",204,"2022-06-28 11:35:41.333333","3.9500","-0.7023617771455477","46.16420139400647","POINT(-0.702361777145548 46.16420139400647)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-29-12_csi0.mp4",16,23694,"D2",274,577,23943,224,632,"linear","linear","clear",206,"2022-06-28 11:35:46.9","4.1500","-0.7024858850032102","46.16505619729276","POINT(-0.70248588500321 46.16505619729276)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-29-12_csi0.mp4",16,24470,"D1",143,615,24704,102,655,"linear","linear","clear",204,"2022-06-28 11:35:59.833333","3.9000","-0.7021971365694037","46.164074384967726","POINT(-0.702197136569404 46.164074384967726)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-29-12_csi0.mp4",16,24803,"D1",137,603,25069,117,653,"linear","linear","clear",203,"2022-06-28 11:36:05.383333","4.4333","-0.704287579472991","46.16528133856434","POINT(-0.704287579472991 46.16528133856434)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-29-12_csi0.mp4",16,25168,"D1",151,602,25419,126,646,"linear","linear","clear",216,"2022-06-28 11:36:11.466667","4.1833","-0.6995789878262489","46.166613141771144","POINT(-0.699578987826249 46.166613141771144)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-29-12_csi0.mp4",16,25505,"D1",147,606,25773,152,654,"linear","linear","clear",201,"2022-06-28 11:36:17.083333","4.4667","-0.7049686191033677","46.16498678585381","POINT(-0.704968619103368 46.16498678585381)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_13-9-17_csi0.mp4",0,25672,"D4",771,610,25772,760,626,"linear","linear","clear",183,"2022-06-28 13:16:24.866667","1.6667","-0.6925761165674892","46.159205980432","POINT(-0.692576116567489 46.159205980432)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-29-12_csi0.mp4",16,25862,"D1",136,591,26127,109,624,"linear","linear","clear",203,"2022-06-28 11:36:23.033333","4.4167","-0.7042345857236861","46.16524186796115","POINT(-0.704234585723686 46.16524186796115)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-29-12_csi0.mp4",16,26911,"D1",133,592,27166,112,629,"linear","linear","clear",209,"2022-06-28 11:36:40.516667","4.2500","-0.7019393897675873","46.16581806243339","POINT(-0.701939389767587 46.16581806243339)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-29-12_csi0.mp4",16,27256,"D1",132,589,27528,104,616,"linear","linear","clear",235,"2022-06-28 11:36:46.266667","4.5333","-0.6933880120244992","46.16951967326977","POINT(-0.693388012024499 46.16951967326977)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-29-12_csi0.mp4",16,27625,"D1",109,572,27900,88,617,"linear","linear","clear",194,"2022-06-28 11:36:52.416667","4.5833","-0.7072521713465297","46.163802570489615","POINT(-0.70725217134653 46.163802570489615)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-29-12_csi0.mp4",16,27997,"D1",115,591,28265,90,632,"linear","linear","clear",227,"2022-06-28 11:36:58.616667","4.4667","-0.6959901065981868","46.168810834099745","POINT(-0.695990106598187 46.168810834099745)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-29-12_csi0.mp4",16,28368,"D1",129,597,28619,113,634,"linear","linear","clear",191,"2022-06-28 11:37:04.8","4.1833","-0.7061037331549239","46.162529661264934","POINT(-0.706103733154924 46.162529661264934)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-29-12_csi0.mp4",16,28725,"D1",148,583,28989,113,623,"linear","linear","clear",214,"2022-06-28 11:37:10.75","4.4000","-0.7004635319294732","46.1671385559728","POINT(-0.700463531929473 46.1671385559728)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-29-12_csi0.mp4",16,29071,"D1",119,562,29335,95,601,"linear","linear","clear",210,"2022-06-28 11:37:16.516667","4.4000","-0.7017640850044664","46.166551540362924","POINT(-0.701764085004466 46.166551540362924)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-29-12_csi0.mp4",16,29432,"D1",105,564,29710,67,610,"linear","linear","clear",204,"2022-06-28 11:37:22.533333","4.6333","-0.7043697041498485","46.16617422540585","POINT(-0.704369704149848 46.16617422540585)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-29-12_csi0.mp4",16,29806,"D1",100,572,30044,73,605,"linear","linear","clear",175,"2022-06-28 11:37:28.766667","3.9667","-0.7078399142393191","46.15866474290765","POINT(-0.707839914239319 46.15866474290765)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-29-12_csi0.mp4",16,30493,"C1",123,553,30751,112,589,"linear","linear","clear",195,"2022-06-28 11:37:40.216667","4.3000","-0.7056528406884832","46.16360280237054","POINT(-0.705652840688483 46.16360280237054)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-29-12_csi0.mp4",16,30831,"D1",141,559,31081,109,583,"linear","linear","clear",206,"2022-06-28 11:37:45.85","4.1667","-0.7022608400573119","46.16526676178514","POINT(-0.702260840057312 46.16526676178514)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-29-12_csi0.mp4",16,31185,"C1",134,546,31450,126,599,"linear","linear","clear",196,"2022-06-28 11:37:51.75","4.4167","-0.7058563657087437","46.16407450226532","POINT(-0.705856365708744 46.16407450226532)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-29-12_csi0.mp4",16,31543,"D1",141,566,31797,117,589,"linear","linear","clear",225,"2022-06-28 11:37:57.716667","4.2333","-0.6963314098496459","46.1678634122412","POINT(-0.696331409849646 46.1678634122412)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-29-12_csi0.mp4",16,32095,"C1",174,527,32350,146,573,"linear","linear","clear",220,"2022-06-28 11:38:06.916667","4.2500","-0.698092675087646","46.16742448990514","POINT(-0.698092675087646 46.16742448990514)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-29-12_csi0.mp4",16,32457,"C1",176,545,32732,170,581,"linear","linear","clear",199,"2022-06-28 11:38:12.95","4.5833","-0.7056636898179677","46.16507282356881","POINT(-0.705663689817968 46.16507282356881)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-29-12_csi0.mp4",16,32846,"C1",168,547,33071,153,580,"linear","linear","clear",215,"2022-06-28 11:38:19.433333","3.7500","-0.6984846341890325","46.16529652784781","POINT(-0.698484634189032 46.16529652784781)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-29-12_csi0.mp4",16,33196,"C1",129,550,33476,112,587,"linear","linear","clear",193,"2022-06-28 11:38:25.266667","4.6667","-0.7075889267909334","46.163985296343064","POINT(-0.707588926790933 46.163985296343064)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-29-12_csi0.mp4",16,33966,"C1",153,550,34238,148,595,"linear","linear","clear",202,"2022-06-28 11:38:38.1","4.5333","-0.7046320406911236","46.16553789687962","POINT(-0.704632040691124 46.16553789687962)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-29-12_csi0.mp4",16,34358,"C1",187,541,34609,165,565,"linear","linear","clear",205,"2022-06-28 11:38:44.633333","4.1833","-0.7025941027251157","46.16514577667518","POINT(-0.702594102725116 46.16514577667518)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-29-12_csi0.mp4",16,34750,"C1",200,531,35020,182,560,"linear","linear","clear",204,"2022-06-28 11:38:51.166667","4.5000","-0.7039278815650296","46.16582121784898","POINT(-0.70392788156503 46.16582121784898)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-29-12_csi0.mp4",16,35103,"C1",194,523,35386,169,564,"linear","linear","clear",218,"2022-06-28 11:38:57.05","4.7167","-0.6998363140813633","46.16865499980114","POINT(-0.699836314081363 46.16865499980114)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-29-12_csi0.mp4",16,35504,"C1",185,523,35785,187,555,"linear","linear","clear",193,"2022-06-28 11:39:03.733333","4.6833","-0.7076501552931218","46.164018519118294","POINT(-0.707650155293122 46.164018519118294)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-29-12_csi0.mp4",16,33591,"D1",144,567,33866,126,594,"linear","linear","clear",206,"2022-06-28 11:38:31.85","4.5833","-0.7035811803523673","46.16639923718745","POINT(-0.703581180352367 46.16639923718745)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-29-12_csi0.mp4",16,26219,"D1",125,584,26478,109,630,"linear","linear","clear",198,"2022-06-28 11:36:28.983333","4.3167","-0.705223102657625","46.1640424424374","POINT(-0.705223102657625 46.1640424424374)"
"nap-mag12552202/2022-6-28/Record_2022-6-28_11-29-12_csi0.mp4",16,26581,"D1",117,591,26800,97,635,"linear","linear","clear",198,"2022-06-28 11:36:35.016667","3.6500","-0.7027209985720622","46.162477615336314","POINT(-0.702720998572062 46.162477615336314)"
